Nom du lieu;Adresse;Code postal;Ville;Latitude;Longitude;Type de parking;Source;Places;PMR;Transport public;Prix;Ouverture;Commentaire;Proprietaire;Lumière;Velo
Aire de covoiturage Pays de Morlaas;Rue saint exupery;64160;Morlaas;43.339005;-0.251002;Aire_covoiturage;64 CD64 Pyrénées Atlantiques;;;;;;;CC Pays de Morlaas;;
Aire de covoiturage de la Plaine Sportive;Route de la Pierre Saint-Martin RD919;64400;Oloron-Sainte-Marie;43.184557;-0.627918;Aire_covoiturage;64 CD64 Pyrénées Atlantiques;;;;;;;Commune;;
Parking Base de loisirs;Avenue Marcel Paul;64300;Orthez;43.473438;-0.757269;Parking;64 CD64 Pyrénées Atlantiques;;;;;;;Sans objet;;
Parking Netto;Place du château en centre ville;64310;Saint-Pee-Sur-Nivelle;43.3518568;-1.5502543;Supermarket;64 CD64 Pyrénées Atlantiques;;;;;;;sans objet;;
Parking Ametzondo (IKEA);RD636 Avenue du Prissé;64990;Saint-Pierre-D'Irube;43.480217;-1.442693;Supermarket;64 CD64 Pyrénées Atlantiques;;;;;;;ASF;;
Parking du Jet d'eau (rond point);Intersection RD933 - RD430;64270;Salies-De-Bearn;43.475921;-0.912025;Parking;64 CD64 Pyrénées Atlantiques;;;;;;;sans objet;;
Parking du rond point (face Station U);Chemin Camou;40330;Sault-De-Navailles;43.5423939;-0.6820562;Supermarket;64 CD64 Pyrénées Atlantiques;;;;;;;Commune;;
Parking Rond Point du Pecheur;RD936 - RD2;64190;Susmiou;43.315246;-0.769177;Parking;64 CD64 Pyrénées Atlantiques;;;;;;;CD 64;;
Aire de covoiturage Boulevard Espagne;4 Impasse Maurice Dezes, 65100 Lourdes;65100;Lourdes;43.084531;-0.044235;Aire_covoiturage;65 CD65  Hautes-Pyrénées;50;;;;;;;;
Aire de covoiturage Tarbes Est;D92E, 65600 Séméac;65600;Séméac;43.213495;0.110879;Aire_covoiturage;65 CD65  Hautes-Pyrénées;150;;;;;;CATLP;;
Aire Multimodale Ille-Sur-Têt;esplanade de la gare;66130; Ille-Sur-Têt;42.668167;2.623839;Aire_covoiturage;66 CD66 Pyrénées-orientales;;;;;;;;;
Aire Multimodale D'Argelès-Sur-Mer;sortie n°10 de la 2x2 voies, direction Argelès;66700;Argelès-Sur-Mer;42.563345;3.004721;Aire_covoiturage;66 CD66 Pyrénées-orientales;;;;;;;;;
Aire Multimodale Le Boulou;Le Neoulous - Giratoire des pompiers;66160;Le Boulou;42.520657;2.822095;Aire_covoiturage;66 CD66 Pyrénées-orientales;;;;;;;;;
Aire Multimodale Thuir;giratoire des Espassoles, Route de Perpignan;66300;Thuir;42.641890;2.767766;Aire_covoiturage;66 CD66 Pyrénées-orientales;;;;;;;;;
Aire de covoiturage Andlau-Barr;D62, 67140 Barr;67140;Barr ;48.3947469982765;7.47102499824929;Aire_covoiturage;67 CD67 Bas-Rhin sur data.gouv.fr;73;;;;;;Conseil Départemental 67;;
Parking Bricoman;205 Avenue de Strasbourg, 67170 Brumath;67170;Brumath ;48.7090526617879;7.70847590564125;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Bricoman Brumath;;
Aire de covoiturage de Châtenois;D424, 67730 Châtenois;67730;Châtenois ;48.2658035999894;7.41759029768314;Aire_covoiturage;67 CD67 Bas-Rhin sur data.gouv.fr;20;;;;;;Châtenois;;
Parking Rue Principale;17 Rue Principale, 67360 Dieffenbach-lès-Wœrth;67360;Dieffenbach Les Woerth ;48.933027823832;7.77887043859851;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;4;;;;;;Dieffenbach-les-Woerth;;
Parking Eglise Catholique;Rue de Weyer, 67320 Drulingen;67320;Drulingen ;48.8651445083169;7.1875878485779;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Drulingen;;
Parking Maison des Associations;1 Route de Haguenau, 67360 Durrenbach;67360;Durrenbach ;48.9097291781266;7.74981492014298;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Durrenbach;;
Parking Point Info;167 Route nationale, 67210 Goxwiller;67210;Goxwiller ;48.4335765696216;7.49270735328365;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;8;;;;;;Goxwiller;;
Parking Cimetière de Gunstett;2 Rue du Général de Gaulle, 67360 Gunstett;67360;Gunstett ;48.916780;7.774156;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;;;;;;;Gunstett;;
Parking Parc Bellevue;59 Route de Strasbourg, 67500 Haguenau;67500;Haguenau ;48.8069006024665;7.77536973983979;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;20;;;;;;Haguenau;;
Parking Rond Point D424 D208;24 Rue de Mussig, 67390 Heidolsheim;67390;Heidolsheim ;48.2033109994454;7.52001300067462;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;5;;;;;;Conseil Départemental 67;;
Parking Eglise;57 Grand Rue, 67130 Wisches;67130;Hersbach ;48.4979510947539;7.24985579652207;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;5;;;;;;Wisches-Hersbach;;
Aire de covoiturage D'Hochfelden;D32, 67270 Schwindratzheim;67270;Hochfelden ;48.768834002045;7.59822599825661;Aire_covoiturage;67 CD67 Bas-Rhin sur data.gouv.fr;24;;;;;;SANEF;;
Parking Espace Culturel;118 Rue du Lieut de Bettignies, 67840 Kilstett;67840;Kilstett ;48.6757575894179;7.84628805897694;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Kilstett;;
Parking Centre Culturel;65 Rue Principale, 67290 La Petite-Pierre;67290;La Petite Pierre ;48.862786438093;7.31904732857228;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;8;;;;;;La Petite-Pierre;;
Parking Route de Pechelbronn;1 Route de Pechelbronn, 67250 Lampertsloch;67250;Lampertsloch ;48.9563355593916;7.81825527728018;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;1;;;;;;Lampertsloch;;
Parking Château D'Eau;16 Rue des Prés, 67360 Langensoultzbach;67360;Langensoultzbach ;48.9630104793856;7.74426900003961;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;3;;;;;;Langensoultzbach;;
Parking Stade Municipal;7 Rue d'Eschbach, 67580 Laubach;67580;Laubach ;48.879753155952;7.72270231189473;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;2;;;;;;Laubach;;
Parking Allé des Cygnes;1 Rue du Général Mittelhauser, 67630 Lauterbourg;67630;Lauterbourg ;48.9771919468604;8.18194137048321;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;40;;;;;;Lauterbourg;;
Parking Brasserie;1 Lotissement Ecluse, 67430 Lorentzen;67430;Lorentzen ;48.9516070780528;7.17880986097338;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;6;;;;;;Lorentzen;;
Parking Centre de Secours;5 Avenue de l'Europe, 67390 Marckolsheim;67390;Marckolsheim ;48.1634584738905;7.55302681860284;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Marckolsheim;;
Parking Centre E.Leclerc;Rue de Saverne, 67440 Marmoutier;67440;Marmoutier ;48.7017459998489;7.37480300382055;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Leclerc Marmoutier;;
Aire de covoiturage Bord de Route;3 rue principal Neubourg;67350;Neubourg ;48.839592;7.678886;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;6;;;;;;Dauendorf;;
Parking Za Sandholz;Zone Artisanale Sandholz, 67110 Niederbronn-les-Bains;67110;Niederbronn Les Bains ;48.930943999407;7.64502199785886;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;ERNST;;
Parking Match;1 Rue du Rail, 67350 Niedermodern;67350;Niedermodern ;48.8445907900607;7.61890514284115;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Match Niedermodern;;
Parking Bord de Route;29 rue de la gare ;67470;Niederroedern ;48.903091;8.047588;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;20;;;;;;Niederroedern;;
Parking Rue de L'École;72 Rue de l'École, 67510 Niedersteinbach;67510;Niedersteinbach ;49.0287092276765;7.71410346245906;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;6;;;;;;Niedersteinbach;;
Parking Simply Market;76 Rue de Saverne, 67350 Pfaffenhoffen;67350;Pfaffenhoffen ;48.8433421553116;7.59229883331248;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Simply Market Pfaffenhoffen;;
Parking Maison des Jeunes, des Associations Et du Tourisme;RHINAU Office du Tourisme, 67860 Rhinau;67860;Rhinau ;48.3141939630757;7.71158409599522;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Rhinau;;
Parking Leclerc Express;5002F Voie Communale Parc Activité Uffried N, 67480 Rœschwoog;67480;Roeschwoog ;48.8229982980173;8.03041230075423;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Leclerc Express Roeschwoog;;
Parking Rettig;1 Grand Rue, 67410 Rohrwiller;67410;Rohrwiller ;48.7537686064831;7.89702016183945;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Rohrwiller;;
Parking Jardins Issler;3 Rue Maitre Georges Baruch, 67560 Rosheim;67560;Rosheim ;48.5052598785609;7.49613462159098;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Jardins Issler Rosheim;;
Parking Zone D'Activités;9 Rue de la Creuse Fontaine, 67130 Russ;67130;Russ ;48.4944225505389;7.25114117352463;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Russ;;
A4 Sortie 43 Sarre Union (Gare de Péage);D1061, 67320 Thal-Drulingen;67320;Sarre Union ;48.914475998539;7.12413999616019;Sortie_autoroute;67 CD67 Bas-Rhin sur data.gouv.fr;63;;;;;;SANEF;;
Parking Sonoco;1 Rue du Ried, 67590 Schweighouse-sur-Moder;67590;Schweighouse Sur Moder ;48.8253173522065;7.74094865040263;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;20;;;;;;Schweighouse-sur-Moder;;
Aire de covoiturage de Seltz;Route de hatten, 67470 Seltz;67470;Seltz ;48.8951669994768;8.0851760033158;Aire_covoiturage;67 CD67 Bas-Rhin sur data.gouv.fr;25;;;;;;ConseilDépartemental 67;;
Parking Centre E. Leclerc;1 Rue des Pêcheurs, 67620 Soufflenheim;67620;Soufflenheim ;48.8189559004203;7.96420569568787;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Leclerc Soufflenheim;;
Aire de covoiturage 30 Rue du Générl de Gaulle;30 Rue du Gén de Gaulle, 67280 Urmatt;67280;Urmatt ;48.5265072568971;7.33380652785421;Aire_covoiturage;67 CD67 Bas-Rhin sur data.gouv.fr;8;;;;;;Urmatt;;
Place de La Gare;20 Rue du Mont Sainte-Odile, 67220 Villé;67220;Villé ;48.3428208356189;7.30665087657071;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Villé;;
Parking Gymnase;2 Rue du Kochersberg, 67370 Willgottheim;67370;Willgottheim ;48.6686108332768;7.51794706858109;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;10;;;;;;Willgottheim;;
Parking Salle Socioculturelle;18A Rue des Vosges, 67510 Wingen;67510;Wingen ;49.0257607717633;7.8198888819613;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;1;;;;;;Wingen;;
Parking Rue des Turcos;12 Rue des Turcos, 67360 Wœrth;67360;Woerth ;48.9417548900708;7.74232402700344;Parking;67 CD67 Bas-Rhin sur data.gouv.fr;5;;;;;;Woerth;;
Hippodrome de Parilly;Parc de Parilly;69500;Bron;45.7209238;4.9108159;Parking;69 Grand Lyon sur data.gouv.fr;140;;;;;;;;
Aire de covoiturage du Tilleul;Route du Tilleul;69270;Cailloux-Sur-Fontaines;45.8587883;4.8768798;Aire_covoiturage;69 Grand Lyon sur data.gouv.fr;5;;;;;;;;
Parc Relais Tcl Cuire;Rue de la Gare de Cuire;69300;Caluire-Et-Cuire;45.786107;4.83128;P+R;69 Grand Lyon sur data.gouv.fr;80;;métro C - Avec contrôle d'accès réservé aux abonnés;Gratuit;Nuit;;TCL;;
Parking Maison des Jeunes;Malpas;69390;Charly;45.652147;4.795227;Parking;69 Grand Lyon sur data.gouv.fr;62;;;;;;;;
Parking Espace Joly;Espace Joly;69680;Chassieu;45.738131;4.9681042;Parking;69 Grand Lyon sur data.gouv.fr;32;;;;;;;;
Parking Rue de La Plage;Rue de la Plage;69660;Collonges-Au-Mont-D'Or;45.8158312;4.845664;Parking;69 Grand Lyon sur data.gouv.fr;250;;;;;;;;
Parking du Funérarium;Funérarium;69960;Corbas;45.6766169;4.8977656;Parking;69 Grand Lyon sur data.gouv.fr;30;;;;;;;;
Parking Paillet;Paillet;69570;Dardilly;45.8224555;4.7469751;Parking;69 Grand Lyon sur data.gouv.fr;34;;;;;;;;
Parc Relais Tcl Décines Centre;Rue Emile Bertrand;69150;Decines-Charpieu;45.770262;4.952759;P+R;69 Grand Lyon sur data.gouv.fr;108;;T3 - Avec contrôle d'accès;Gratuit;Nuit;;TCL;;
Place Henri Barbusse;Place Henri Barbusse;69150;Décines-Charpieu;45.7633964;4.9648079;Parking;69 Grand Lyon sur data.gouv.fr;45;;;;;;;;
Parking Rue de La Levée;Levée;69730;Genay;45.8906556;4.8271763;Parking;69 Grand Lyon sur data.gouv.fr;10;;;;;;;;
Parc Relais Tcl Grézieu La Varenne;Route du Col de la Luere;69290;Grézieu La Varenne;45.747924;4.697321;P+R;69 Grand Lyon sur data.gouv.fr;69;;;Gratuit;Ouvert 24h/24h;;TCL;;
Parking Avenue Charles de Gaulle;Charles de Gaulle;69540;Irigny;45.6654892;4.8246052;Parking;69 Grand Lyon sur data.gouv.fr;9;;;;;;;;
Parking Lionel Terray;23 Avenue Lionel Terray;69330;Jonage;45.7697079;5.0325378;Parking;69 Grand Lyon sur data.gouv.fr;10;;;;;;;;
Za Montepy;ZA Montepy;69210;Lentilly;45.8261686;4.6655932;Aire_covoiturage;69 Grand Lyon sur data.gouv.fr;30;;;;;;;;
Parc Relais Tcl Gorge de Loup;Rue Pr Guérin/Rue Sgt Berthet;69009;Lyon 9Ème;45.76677;4.803272;P+R;69 Grand Lyon sur data.gouv.fr;680;;métro D - Avec contrôle d'accès;Gratuit;Nuit;;TCL;;
Parking des Varennes;Clairière des Varennes;69280;Marcy-L'Étoile;45.7882765;4.7108508;Parking;69 Grand Lyon sur data.gouv.fr;350;;;;;;;;
Mairie de Messimy;Randonneurs;69510;Messimy;45.6973617;4.67582;Parking;69 Grand Lyon sur data.gouv.fr;42;;;;;;;;
Parc Relais Tcl Meyzieu Panettes;Chemin des Panettes;69330;Meyzieu;45.76622;5.035921;P+R;69 Grand Lyon sur data.gouv.fr;590;;T3 avec contrôle d'accès;Gratuit;Nuit;;TCL;;
Parking Place Verdun;Saône;69250;Neuville-Sur-Saône;45.8782247;4.8355394;Parking;69 Grand Lyon sur data.gouv.fr;125;;;;;;;;
Parc Relais Tcl Oullins Sud;Rue Edmond Locard;69600;Oullins;45.71412;4.815387;P+R;69 Grand Lyon sur data.gouv.fr;306;;métro B - Avec contrôle d'accès;Gratuit;Nuit;;TCL;;
Parking Valency;Valency;69290;Pollionnay;45.7774057;4.6648449;Parking;69 Grand Lyon sur data.gouv.fr;6;;;;;;;;
Parc Relais Tcl Rillieux Semailles;Avenue de l'Europe;69140;Rillieux-La-Pape;45.819447;4.909629;P+R;69 Grand Lyon sur data.gouv.fr;50;;C2 et C5;Gratuit;Nuit;;TCL;;
Parking Maison du Département;Avenue des Terreaux;69360;Saint Symphorien D'Ozon;45.6329845;4.8576026;Parking;69 Grand Lyon sur data.gouv.fr;30;;;;;;;;
Parking Tennis Club La Mulatière;Tennis;69110;Sainte-Foy-Lès-Lyon;45.7266428;4.8020474;Parking;69 Grand Lyon sur data.gouv.fr;16;;;;;;;;
Parc Relais Tcl St-Genis Gadagne;Avenue Georges Clémenceau;69230;Saint-Genis-Laval;45.703716;4.796816;P+R;69 Grand Lyon sur data.gouv.fr;40;;;Gratuit;Nuit;;TCL;;
Parking Mérieux;Avenue Marcel Mérieux;69290;Saint-Genis-Les-Ollières;45.7597481;4.727685;Parking;69 Grand Lyon sur data.gouv.fr;5;;;;;;;;
Parc Relais Tcl Bel Air;Avenue Pierre Mendès France;69800;Saint-Priest;45.693358;4.957275;P+R;69 Grand Lyon sur data.gouv.fr;123;;T2 - Avec contrôle d'accès en journée;Gratuit;Nuit;;TCL;;
Aire de covoiturage de St Laurent de Mure;Les Marches du Rhône;69720;St Laurent De Mure;45.6837123;5.0629744;Aire_covoiturage;69 Grand Lyon sur data.gouv.fr;65;;;;;;;;
Mairie de Ste Consorce;Rue des Monts;69280;Ste Consorce;45.7745654;4.6891362;Parking;69 Grand Lyon sur data.gouv.fr;8;;;;;;;;
Parking Maison Blanche;Maison Blanche;69670;Vaugneray;45.7327763;4.6700908;Parking;69 Grand Lyon sur data.gouv.fr;17;;;;;;;;
Parc Relais Tcl Vaulx En Velin La Soie;Rue Maurice Moissonnier;69120;Vaulx-En-Velin;45.760057;4.921907;P+R;69 Grand Lyon sur data.gouv.fr;474;;métro A et T3 - Avec contrôle d'accès;Gratuit;Nuit;;TCL;;
Parc Relais Tcl Hôpital Feyzin Vénissieux;Avenue du 11 Novembre 1918;69200;Venissieux;45.688679;4.864036;P+R;69 Grand Lyon sur data.gouv.fr;80;;T4 - Avec contrôle d'accès;Gratuit;Nuit;;TCL;;
Parc Relais Tcl Feyssine;Rue de la Technologie;69100;Villeurbanne;45.786485;4.881945;P+R;69 Grand Lyon sur data.gouv.fr;80;;T1 - Sans contrôle d'accès;Gratuit;Nuit;;TCL;;
Parking de L'Ecole;Maison forte;69390;Vourles;45.6611901;4.7786294;Parking;69 Grand Lyon sur data.gouv.fr;20;;;;;;;;
Aire de covoiturage de Châteauneuf;A43 / D1006 / D202;73390;"	Chateauneuf					";45.5504006457198;6.16109548024805;Aire_covoiturage;73 CD73 Savoie;14;1;;;;;;;
Aire de covoiturage de Chignin;A43 / D1006;73800;"	Chignin					";45.5133749332402;6.00912359686466;Aire_covoiturage;73 CD73 Savoie;53;2;;;;;;;
Aire de covoiturage D'Aiton Bourgneuf;A43 / D1006 / D925;73390;Aiton / Bourgneuf;45.5549919621239;6.2553520012363;Aire_covoiturage;73 CD73 Savoie;36;2;;;;;;;
Aire de covoiturage de Val Guiers;A43 / D916B;73330;Belmont Tramonet;45.5728926457041;5.65681399507705;Aire_covoiturage;73 CD73 Savoie;70;2;;;;;;;
Aire de covoiturage de Pont Royal;RD1006 / RD1090;73390;Chamousset;45.5633583040501;6.19793104979417;Aire_covoiturage;73 CD73 Savoie;22;1;;;;;;;
"Aire de covoiturage de Détrier	";D925;73110;Détrier;45.4475104858399;6.09606579154569;Aire_covoiturage;73 CD73 Savoie;10;1;;;;;;;
Aire de covoiturage du Grand Arc;A43 / D69;73460;Frontenex;45.6236627459581;6.32188787108376;Aire_covoiturage;73 CD73 Savoie;21;0;;;;;;;
Aire de covoiturage de Pont de Grésy;RD1090 / RD222;73460;Grésy Sur Isère;45.5846289669018;6.26867340394808;Aire_covoiturage;73 CD73 Savoie;18;1;;;;;;;
Aire de covoiturage de Bois Plan;RD9;73190;La Ravoire;45.5380470394532;5.96794772819178;Aire_covoiturage;73 CD73 Savoie;47;2;;;;;;;
Aire de covoiturage Vinci Autoroutes Ablis;L'Océane;78660;Ablis;48.529319;1.831500;Aire_covoiturage;78 CD78 Yvelines;;;;;;;Vinci Autoroutes;;
Aire de covoiturage VINCI Autoroutes Allainville;A10;78660;Allainville;48.456758;1.906540;Aire_covoiturage;78 CD78 Yvelines;;;;;;;Vinci Autoroutes;;
Parking covoiturage Vinci Dourdan-Longvilliers;1 D149;78730;Longvilliers;48.56607818581;1.99093288294031;P+R;78 CD78 Yvelines;;;;;;;Vinci Autoroutes;;
Ancienne Gendarmerie;27 D759;79150;Argentonnay;46.9847222222222;-0.458888888888889;Parking;79 CD79 Deux-sèvres;;;;;;;;;
Aire de covoiturage de Bocapôle;Zone Bocapôle;79300;Bressuire;46.8486111111111;-0.474444444444444;Aire_covoiturage;79 CD79 Deux-sèvres;;;;;;;;;
Parking Mine D'Or Croisement D740 D950;Croisement D740 D950;79170;Brioux-Sur-Boutonne;46.152727;-0.210812;Parking;79 CD79 Deux-sèvres;;;;;;;;;
Parking Montplaisir Au Giratoire;Rte de St-Maixent-A proximité du giratoire D743/D6 sur la branche allant vers Champdeniers;79220;Champdeniers-St-Denis;46.4688888888889;-0.368611111111111;Aire_covoiturage;79 CD79 Deux-sèvres;;;;;;;;;
La Bressandière;Giratoire RN149/RD743 sur la branche allant vers le centre ville de Parthenay;79200;Châtillon-Sur-Thouet;46.6638888888889;-0.250833333333333;Aire_covoiturage;79 CD79 Deux-sèvres;;;;;;;;;
Parking Bord de La Route de Clessé;Route de Clessé;79350;Chiché;46.795;-0.357777777777778;Parking;79 CD79 Deux-sèvres;;;;;;;;;
Place de La Mairie/Eglise;1 Place de l'Église, 79700 La Petite-Boissière;79700;La Petite Boissière;46.8825;-0.741944444444444;Parking;79 CD79 Deux-sèvres;;;;;;;;;
Parking Route de La Liberté;Route de la Liberté;79200;Lageon ;46.730066;-0.237464;Parking;79 CD79 Deux-sèvres;;;;;;;;;
Aire de covoiturage Le Rézard;Giratoire Le Rézard;79200;Le Tallud;46.6305555555556;-0.271944444444444;Aire_covoiturage;79 CD79 Deux-sèvres;;;;;;;;;
Parking du  Croisement;11 Rue de l'Auvergne les Maisons;79190;Limalonges;46.137491;0.178252;Parking;79 CD79 Deux-sèvres;;;;;;;;;
Aire de covoiturage de La Martinière;Aire de repos de la Martinière;79600;Louin;46.7744444444444;-0.219444444444444;Aire_covoiturage;79 CD79 Deux-sèvres;;;;;;;;;
Parking du Stade Cité Verdinière;Cité de la Verdinière – D948;79500;Maisonnay;46.1905555555556;-0.0533333333333333;Parking;79 CD79 Deux-sèvres;;;;;;;;;
Aire de covoiturage Mauléon;La Petite Pelaine Echangeur RN249 RD759;79700;Mauléon;46.9288888888889;-0.728333333333333;Aire_covoiturage;79 CD79 Deux-sèvres;;;;;;;;;
Place du 11 Nov 1918;Place du 11 Nov 1918;79320;Moncoutant;46.7236111111111;-0.586388888888889;Parking;79 CD79 Deux-sèvres;;;;;;;;;
Parking de La Croix de Bel Air;Echangeur RN249 RD33;79250;Nueil-Les-Aubiers;46.898262;-0.631270;Aire_covoiturage;79 CD79 Deux-sèvres;;;;;;;;;
Place denfert Rochereau;Place Denfert Rochereau – D611 – D24;79400;Saint-Maixent-L'Ecole;46.4152777777778;-0.198611111111111;Parking;79 CD79 Deux-sèvres;;;;;;;;;
Parking du Giratoire;Croisement D101 et D948;79500;Saint-Martin-Lès-Melle;46.224601;-0.155531;Parking;79 CD79 Deux-sèvres;;;;;;;;;
Aire de covoiturage de Saint Léger;Avenue de Poitiers – D948_D950;79500;St-Léger-De-La-Martinière;46.2205555555556;-0.134722222222222;Aire_covoiturage;79 CD79 Deux-sèvres;;;;;;;;;
Parking Zone Auralis;Zone artisanale Auralis;79600;Tessonnière;46.8283333333333;-0.207222222222222;Aire_covoiturage;79 CD79 Deux-sèvres;;;;;;;;;
Stade Henri Lorgueilleux;Rue de la Croix Chauvin;79390;Thénezay;46.715;-0.0311111111111111;Parking;79 CD79 Deux-sèvres;;;;;;;;;
Parking Route André Colas;Route du Docteur André Colas;79100;Thouars;46.9733333333333;-0.184166666666667;Parking;79 CD79 Deux-sèvres;;;;;;;;;
Aire de Cahuzac / Vère;"Giratoire RD 922 Cahuzac / Vère
 (RD 922 X RD 115A)";81140;Cahuzac Sur Vère;43.972660;1.901200;Aire_covoiturage;81 CD81 Tarn;;;;;;;;;
Aire de Brens;"A68 Echangeur D 968 Gaillac
Graulhet ";81600;Gaillac;43.877200;1.904600;Aire_covoiturage;81 CD81 Tarn;;;;;;;;;
Aire de Couffouleux;"A 68 Echangeur RD 12 Rabastens
Couffouleux Graulhet";81800;Graulhet;43.793700;1.759600;Aire_covoiturage;81 CD81 Tarn;;;;;;;;;
Aire de Croix de Mille;"A 68 Echangeur RD 988 Carmaux
La Croix de Mille";81190;La Croix De Mille;44.080100;2.235000;Aire_covoiturage;81 CD81 Tarn;;;;;;;;;
Aire de Montans;"A68 Echangeur RD 10 Lisle s/ Tarn
Montans";81600;L'Isle Sur Tarn;43.843300;1.843800;Aire_covoiturage;81 CD81 Tarn;;;;;;;;;
Aire de Montgaillard Salvagnac;"Giratoire RD 999 Montgaillard
(RD 999 X RD 12)";81630;Montgaillard;43.915200;1.592400;Aire_covoiturage;81 CD81 Tarn;;;;;;;;;
Aire de Garban Puygouzon;"RD 612 Puygouzon
(RD 612 X Avenue de Garban)";81990;Puygouzon;43.889600;2.163500;Aire_covoiturage;81 CD81 Tarn;;;;;;;;;
Aire de covoiturage de Bandol;Échangeur sur l'A50 – Le pont d'Aran;83110;Bandol/Sanary;43.142305;5.769544;Aire_covoiturage;83 CD83 Var;67;;;;;;;;
Aire de covoiturage de La Verrerie;Giratoire de La Verrerie – RD98/RD559;83230;Bormes les Mimosas;43.151900;6.312145;Aire_covoiturage;83 CD83 Var;9;;;;;;;;
Aire de covoiturage de Brue-Auriac;RD35 – 7 avenue St Georges;83119;Brue-Auriac;43.528455;5.946207;Aire_covoiturage;83 CD83 Var;27;;;;;;;;
Aire de covoiturage Les Défens;Giratoire des défens -RD97/RD43;83390;Cuers;43.25079;6.094343;Aire_covoiturage;83 CD83 Var;59;;;;;;;;
